Flname,FnName,Art,Max,Unq,Len,OT,Class,ObfStat
info.prob3,sub_409250,444.609205968,5.97526095256,20,147,0,norm,norm
info.prob3,sub_4094B0,8.3725463957,3.05101813808,2,3,0,norm,norm
info.prob3,sub_4094C0,45.2466176408,5.96592366664,7,16,0,norm,norm
info.prob3,sub_409510,8.3725463957,3.05101813808,2,3,0,norm,norm
info.prob3,sub_409520,83.7800420096,6.26361885925,12,29,0,norm,norm
info.prob3,sub_409590,111.280366106,6.50357995997,14,32,0,norm,norm
info.prob3,sub_409600,174.639397785,4.2614745876,9,79,0,norm,norm
info.prob3,sub_409770,42.2477124799,4.90722847175,8,14,0,norm,norm
info.prob3,main,1612.64192771,6.6710817246,23,604,0,norm,norm
info.prob3,_NONAME8,7.68412192033,4.08150276006,2,2,0,norm,norm
info.prob3,sub_40A2F0,166.255496559,7.47985262895,16,39,1,norm,norm
info.prob3,sub_40A370,222.085939745,5.42242769779,18,70,0,norm,norm
info.prob3,sub_40A4B0,515.559140894,40.0,15,99,6,norm,norm
info.prob3,sub_40A610,483.322776005,5.71842333066,13,196,0,norm,norm
info.prob3,sub_40A960,173.142434942,4.44811937711,13,63,0,norm,norm
info.prob3,_NONAME9,184.992810324,4.52806226573,11,76,0,norm,norm
info.prob3,sub_40ABB0,1674.9446433,40.0,26,488,3,norm,norm
info.prob3,sub_40B400,35.1796022565,3.83658323275,8,12,0,norm,norm
info.prob3,_NONAME10,386.25615118,8.38889222812,19,131,1,norm,norm
info.prob3,sub_40B680,465.163657752,6.75875907071,19,146,0,norm,norm
info.prob3,sub_40B890,906.982877031,6.6710810829,21,304,0,norm,norm
info.prob3,sub_40BD50,63.0408611421,3.58352004165,8,30,0,norm,norm
info.prob3,sub_40BDD0,108.492892724,5.70749104534,12,29,0,norm,norm
info.prob3,sub_40BE50,224.156337545,6.401961188,15,55,0,norm,norm
info.prob3,sub_40BF20,176.144451035,5.68120658393,15,58,0,norm,norm
info.prob3,sub_40BFE0,148.107796614,5.00818609102,11,50,0,norm,norm
info.prob3,sub_40C080,167.013411422,6.05731385581,15,53,0,norm,norm
