Flname,FnName,Art,Max,Unq,Len,OT,Class,ObfStat
chklic_891022408_encl.prob3,encodeStrings_litStr2_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
chklic_891022408_encl.prob3,main,38.0700241283,3.91901293659,6,19,0,norm,norm
chklic_891022408_encl.prob3,encodeStrings_litStr3_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
chklic_891022408_encl.prob3,encodeStrings_litStr1_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
chklic_891022408_encl.prob3,failed,32.4108799632,6.28110523908,6,11,0,norm,norm
chklic_891022408_encl.prob3,EXPIRE_TIME_i$nit,27.2273452066,3.55159191602,4,15,0,norm,norm
chklic_891022408_encl.prob3,encodeStrings_litStr0_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
chklic_891022408_encl.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
chklic_891022408_encl.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
7_1_3_constant_long_0_addop.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
7_1_3_constant_long_0_addop.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
7_1_3_constant_long_0_addop.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
7_1_3_constant_long_0_addop.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
7_1_3_constant_long_0_addop.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
7_1_3_constant_long_0_addop.prob3,megaInit,16.1487824756,6.71292734044,4,4,0,norm,norm
7_1_3_constant_long_0_addop.prob3,_NONAME1,1658.80890581,40.0,26,417,21,norm,norm
7_1_3_constant_long_0_addop.prob3,main,335.111213223,8.51844596613,15,154,1,norm,norm
7_1_3_constant_long_0_addop.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
7_1_3_constant_long_0_addop.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
RF-default_aaa.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
RF-default_aaa.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
RF-default_aaa.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
RF-default_aaa.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
RF-default_aaa.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
RF-default_aaa.prob3,SECRET_1,795.811502769,10.9506955038,17,211,3,norm,norm
RF-default_aaa.prob3,main,650.589297593,9.66291785791,17,231,4,norm,norm
RF-default_aaa.prob3,megaInit,16.1487824756,6.71292734044,4,4,0,norm,norm
RF-default_aaa.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
RF-default_aaa.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
RF-default_flat.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
RF-default_flat.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
RF-default_flat.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
RF-default_flat.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
RF-default_flat.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
RF-default_flat.prob3,megaInit,16.1487824756,6.71292734044,4,4,0,norm,norm
RF-default_flat.prob3,main,272.752743595,7.37811219938,16,95,0,norm,norm
RF-default_flat.prob3,SECRET_1,830.577440543,10.9506955038,21,221,3,norm,norm
RF-default_flat.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
RF-default_flat.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
RF-default_enca.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
RF-default_enca.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
RF-default_enca.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
RF-default_enca.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
RF-default_enca.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
RF-default_enca.prob3,megaInit,16.1487824756,6.71292734044,4,4,0,norm,norm
RF-default_enca.prob3,main,389.556065409,8.70208741777,17,118,1,norm,norm
RF-default_enca.prob3,SECRET_1,9025.76352235,9.6603932222,17,2018,16,norm,norm
RF-default_enca.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
RF-default_enca.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
2_1_1_constant_char_2_flat.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
2_1_1_constant_char_2_flat.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
2_1_1_constant_char_2_flat.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
2_1_1_constant_char_2_flat.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
2_1_1_constant_char_2_flat.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
2_1_1_constant_char_2_flat.prob3,megaInit,16.1487824756,6.71292734044,4,4,0,norm,norm
2_1_1_constant_char_2_flat.prob3,function_1,1261.33194839,8.63583708205,24,303,2,norm,norm
2_1_1_constant_char_2_flat.prob3,main,324.416819113,7.37811219938,19,109,0,norm,norm
2_1_1_constant_char_2_flat.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
2_1_1_constant_char_2_flat.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
2_1_1_constant_char_2_enca.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
2_1_1_constant_char_2_enca.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
2_1_1_constant_char_2_enca.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
2_1_1_constant_char_2_enca.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
2_1_1_constant_char_2_enca.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
2_1_1_constant_char_2_enca.prob3,main,513.330928973,10.2242250541,23,127,9,norm,norm
2_1_1_constant_char_2_enca.prob3,megaInit,16.1487824756,6.71292734044,4,4,0,norm,norm
2_1_1_constant_char_2_enca.prob3,function_1,8012.49885199,9.72391455173,25,1522,119,norm,norm
2_1_1_constant_char_2_enca.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
2_1_1_constant_char_2_enca.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
7_1_3_constant_long_0_encl.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
7_1_3_constant_long_0_encl.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
7_1_3_constant_long_0_encl.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
7_1_3_constant_long_0_encl.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
7_1_3_constant_long_0_encl.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
7_1_3_constant_long_0_encl.prob3,encodeStrings_litStr0_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
7_1_3_constant_long_0_encl.prob3,encodeStrings_litStr5_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
7_1_3_constant_long_0_encl.prob3,_1_stringEncoder,1858.57439914,8.1755716809,10,528,1,norm,norm
7_1_3_constant_long_0_encl.prob3,encodeStrings_litStr1_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
7_1_3_constant_long_0_encl.prob3,encodeStrings_litStr3_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
7_1_3_constant_long_0_encl.prob3,megaInit,43.5894560353,6.11676071692,5,10,0,norm,norm
7_1_3_constant_long_0_encl.prob3,main,205.78377989,8.51844596613,13,78,1,norm,norm
7_1_3_constant_long_0_encl.prob3,function_1,754.374353168,8.80976354467,18,249,2,norm,norm
7_1_3_constant_long_0_encl.prob3,encodeStrings_litStr2_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
7_1_3_constant_long_0_encl.prob3,encodeStrings_litStr4_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
7_1_3_constant_long_0_encl.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
7_1_3_constant_long_0_encl.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
2_1_1_constant_char_2_aaa.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
2_1_1_constant_char_2_aaa.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
2_1_1_constant_char_2_aaa.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
2_1_1_constant_char_2_aaa.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
2_1_1_constant_char_2_aaa.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
2_1_1_constant_char_2_aaa.prob3,main,672.286080039,8.51844596613,19,248,1,norm,norm
2_1_1_constant_char_2_aaa.prob3,function_1,1490.70295637,9.66291785791,26,350,7,norm,norm
2_1_1_constant_char_2_aaa.prob3,megaInit,16.1487824756,6.71292734044,4,4,0,norm,norm
2_1_1_constant_char_2_aaa.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
2_1_1_constant_char_2_aaa.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
7_1_3_constant_long_0.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
7_1_3_constant_long_0.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
7_1_3_constant_long_0.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
7_1_3_constant_long_0.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
7_1_3_constant_long_0.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
7_1_3_constant_long_0.prob3,function_1,843.095799381,40.0,17,240,4,norm,norm
7_1_3_constant_long_0.prob3,main,178.372236828,9.2776238471,14,58,2,norm,norm
7_1_3_constant_long_0.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
7_1_3_constant_long_0.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
chklic_891022408_jmp.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
chklic_891022408_jmp.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
chklic_891022408_jmp.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
chklic_891022408_jmp.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
chklic_891022408_jmp.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
chklic_891022408_jmp.prob3,_NONAME1,412.1994275,40.0,15,64,11,norm,norm
chklic_891022408_jmp.prob3,renewlicense,20.8443534477,6.0573137295,5,6,0,norm,norm
chklic_891022408_jmp.prob3,failed,20.8443534477,6.0573137295,5,6,0,norm,norm
chklic_891022408_jmp.prob3,_NONAME2,1043.96578408,40.0,8,43,25,norm,norm
chklic_891022408_jmp.prob3,main,31.7068516971,3.91901293659,6,11,0,norm,norm
chklic_891022408_jmp.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
chklic_891022408_jmp.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
1_1_0_constant_short_3_aaa.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
1_1_0_constant_short_3_aaa.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
1_1_0_constant_short_3_aaa.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
1_1_0_constant_short_3_aaa.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
1_1_0_constant_short_3_aaa.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
1_1_0_constant_short_3_aaa.prob3,main,672.072982629,8.51844596613,19,248,1,norm,norm
1_1_0_constant_short_3_aaa.prob3,function_1,2060.40110654,9.66291785791,27,485,10,norm,norm
1_1_0_constant_short_3_aaa.prob3,megaInit,16.1487824756,6.71292734044,4,4,0,norm,norm
1_1_0_constant_short_3_aaa.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
1_1_0_constant_short_3_aaa.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
chklic_addop.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
chklic_addop.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
chklic_addop.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
chklic_addop.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
chklic_addop.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
chklic_addop.prob3,checklicense,95.9339104664,5.29465271956,11,35,0,norm,norm
chklic_addop.prob3,ACTIVATION_CODE_i$nit,16.0986060525,3.55159191602,4,5,0,norm,norm
chklic_addop.prob3,EXPIRE_TIME_i$nit,27.2273452066,3.55159191602,4,15,0,norm,norm
chklic_addop.prob3,megaInit,25.1427891938,6.11676071692,5,6,0,norm,norm
chklic_addop.prob3,_NONAME1,317.44737518,40.0,10,111,3,norm,norm
chklic_addop.prob3,renewlicense,26.480878819,6.28110523908,6,7,0,norm,norm
chklic_addop.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
chklic_addop.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
test_jmp.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
test_jmp.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
test_jmp.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
test_jmp.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
test_jmp.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
test_jmp.prob3,_NONAME1,412.1994275,40.0,15,64,11,norm,norm
test_jmp.prob3,succeeded,20.8443534477,6.0573137295,5,6,0,norm,norm
test_jmp.prob3,failed,20.8443534477,6.0573137295,5,6,0,norm,norm
test_jmp.prob3,_NONAME2,1061.56820701,40.0,8,88,23,norm,norm
test_jmp.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
test_jmp.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
7_1_3_constant_long_0_jmp.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
7_1_3_constant_long_0_jmp.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
7_1_3_constant_long_0_jmp.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
7_1_3_constant_long_0_jmp.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
7_1_3_constant_long_0_jmp.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
7_1_3_constant_long_0_jmp.prob3,_NONAME1,3868.89290065,40.0,22,321,84,norm,norm
7_1_3_constant_long_0_jmp.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
7_1_3_constant_long_0_jmp.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
chklic_flat.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
chklic_flat.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
chklic_flat.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
chklic_flat.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
chklic_flat.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
chklic_flat.prob3,checklicense,175.932489704,8.31189978768,14,60,1,norm,norm
chklic_flat.prob3,renewlicense,58.9276460083,6.01453814696,12,17,0,norm,norm
chklic_flat.prob3,EXPIRE_TIME_i$nit,27.2273452066,3.55159191602,4,15,0,norm,norm
chklic_flat.prob3,ACTIVATION_CODE_i$nit,16.0986060525,3.55159191602,4,5,0,norm,norm
chklic_flat.prob3,megaInit,25.1427891938,6.11676071692,5,6,0,norm,norm
chklic_flat.prob3,main,72.4079638656,8.31189978768,11,28,1,norm,norm
chklic_flat.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
chklic_flat.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
chklic_enca.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
chklic_enca.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
chklic_enca.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
chklic_enca.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
chklic_enca.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
chklic_enca.prob3,renewlicense,26.480878819,6.28110523908,6,7,0,norm,norm
chklic_enca.prob3,megaInit,25.1427891938,6.11676071692,5,6,0,norm,norm
chklic_enca.prob3,ACTIVATION_CODE_i$nit,16.0986060525,3.55159191602,4,5,0,norm,norm
chklic_enca.prob3,checklicense,224.053712941,7.14733939466,18,65,0,norm,norm
chklic_enca.prob3,main,37.0313024013,4.59055392957,6,18,0,norm,norm
chklic_enca.prob3,EXPIRE_TIME_i$nit,27.2273452066,3.55159191602,4,15,0,norm,norm
chklic_enca.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
chklic_enca.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
chklic_jmp.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
chklic_jmp.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
chklic_jmp.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
chklic_jmp.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
chklic_jmp.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
chklic_jmp.prob3,_NONAME1,412.1994275,40.0,15,64,11,norm,norm
chklic_jmp.prob3,renewlicense,20.8443534477,6.0573137295,5,6,0,norm,norm
chklic_jmp.prob3,_NONAME2,923.965784079,40.0,8,40,22,norm,norm
chklic_jmp.prob3,main,25.6626642038,3.76471335307,5,9,0,norm,norm
chklic_jmp.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
chklic_jmp.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
RF-default_addop.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
RF-default_addop.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
RF-default_addop.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
RF-default_addop.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
RF-default_addop.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
RF-default_addop.prob3,_NONAME1,807.149827849,12.4622516881,25,355,4,norm,norm
RF-default_addop.prob3,megaInit,16.1487824756,6.71292734044,4,4,0,norm,norm
RF-default_addop.prob3,SECRET_1,795.811502769,10.9506955038,17,211,3,norm,norm
RF-default_addop.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
RF-default_addop.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
1_1_0_constant_short_3_encl.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
1_1_0_constant_short_3_encl.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
1_1_0_constant_short_3_encl.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
1_1_0_constant_short_3_encl.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
1_1_0_constant_short_3_encl.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
1_1_0_constant_short_3_encl.prob3,encodeStrings_litStr0_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
1_1_0_constant_short_3_encl.prob3,encodeStrings_litStr5_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
1_1_0_constant_short_3_encl.prob3,_1_stringEncoder,1837.45430685,8.1755716809,10,522,1,norm,norm
1_1_0_constant_short_3_encl.prob3,encodeStrings_litStr1_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
1_1_0_constant_short_3_encl.prob3,encodeStrings_litStr3_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
1_1_0_constant_short_3_encl.prob3,megaInit,43.5894560353,6.11676071692,5,10,0,norm,norm
1_1_0_constant_short_3_encl.prob3,main,221.993444571,8.51844596613,15,81,1,norm,norm
1_1_0_constant_short_3_encl.prob3,function_1,1738.04865857,8.80976354467,24,411,6,norm,norm
1_1_0_constant_short_3_encl.prob3,encodeStrings_litStr2_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
1_1_0_constant_short_3_encl.prob3,encodeStrings_litStr4_i$nit,16.1487824756,6.71292734044,4,4,0,norm,norm
1_1_0_constant_short_3_encl.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
1_1_0_constant_short_3_encl.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
chklic_891022408_addop.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
chklic_891022408_addop.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
chklic_891022408_addop.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
chklic_891022408_addop.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
chklic_891022408_addop.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
chklic_891022408_addop.prob3,ACTIVATION_CODE_i$nit,16.0986060525,3.55159191602,4,5,0,norm,norm
chklic_891022408_addop.prob3,checklicense,114.974098556,5.29465271956,11,44,0,norm,norm
chklic_891022408_addop.prob3,failed,26.480878819,6.28110523908,6,7,0,norm,norm
chklic_891022408_addop.prob3,EXPIRE_TIME_i$nit,27.2273452066,3.55159191602,4,15,0,norm,norm
chklic_891022408_addop.prob3,megaInit,25.1427891938,6.11676071692,5,6,0,norm,norm
chklic_891022408_addop.prob3,_NONAME1,786.399404368,40.0,18,266,9,norm,norm
chklic_891022408_addop.prob3,renewlicense,26.480878819,6.28110523908,6,7,0,norm,norm
chklic_891022408_addop.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
chklic_891022408_addop.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
7_1_3_constant_long_0_vir.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
7_1_3_constant_long_0_vir.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
7_1_3_constant_long_0_vir.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
7_1_3_constant_long_0_vir.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
7_1_3_constant_long_0_vir.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
7_1_3_constant_long_0_vir.prob3,megaInit,16.1487824756,6.71292734044,4,4,0,norm,norm
7_1_3_constant_long_0_vir.prob3,function_1,1865.48974452,7.75613839453,23,666,1,norm,norm
7_1_3_constant_long_0_vir.prob3,main,1358.71494877,6.93028463959,21,476,0,norm,norm
7_1_3_constant_long_0_vir.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
7_1_3_constant_long_0_vir.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
chklic_891022408_enca.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
chklic_891022408_enca.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
chklic_891022408_enca.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
chklic_891022408_enca.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
chklic_891022408_enca.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
chklic_891022408_enca.prob3,failed,26.480878819,6.28110523908,6,7,0,norm,norm
chklic_891022408_enca.prob3,main,38.0700241283,3.91901293659,6,19,0,norm,norm
chklic_891022408_enca.prob3,EXPIRE_TIME_i$nit,27.2273452066,3.55159191602,4,15,0,norm,norm
chklic_891022408_enca.prob3,ACTIVATION_CODE_i$nit,16.0986060525,3.55159191602,4,5,0,norm,norm
chklic_891022408_enca.prob3,checklicense,220.821972022,8.73221105278,16,67,1,norm,norm
chklic_891022408_enca.prob3,megaInit,25.1427891938,6.11676071692,5,6,0,norm,norm
chklic_891022408_enca.prob3,renewlicense,26.480878819,6.28110523908,6,7,0,norm,norm
chklic_891022408_enca.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
chklic_891022408_enca.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
chklic_891022408_flat.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
chklic_891022408_flat.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
chklic_891022408_flat.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
chklic_891022408_flat.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
chklic_891022408_flat.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
chklic_891022408_flat.prob3,failed,58.9276460083,6.01453814696,12,17,0,norm,norm
chklic_891022408_flat.prob3,ACTIVATION_CODE_i$nit,16.0986060525,3.55159191602,4,5,0,norm,norm
chklic_891022408_flat.prob3,megaInit,25.1427891938,6.11676071692,5,6,0,norm,norm
chklic_891022408_flat.prob3,main,73.9236918398,8.31189978768,11,29,1,norm,norm
chklic_891022408_flat.prob3,renewlicense,58.9276460083,6.01453814696,12,17,0,norm,norm
chklic_891022408_flat.prob3,EXPIRE_TIME_i$nit,27.2273452066,3.55159191602,4,15,0,norm,norm
chklic_891022408_flat.prob3,checklicense,207.708760715,7.37811219938,15,73,0,norm,norm
chklic_891022408_flat.prob3,__libc_csu_init,122.317339912,7.17400789981,15,34,0,norm,norm
chklic_891022408_flat.prob3,__libc_csu_fini,4.15181793146,4.15181793146,1,1,0,norm,norm
chklic_vir.prob3,_start,43.1203831143,4.37618793455,7,12,0,norm,norm
chklic_vir.prob3,deregister_tm_clones,57.7995731395,5.33524868132,10,14,0,norm,norm
chklic_vir.prob3,register_tm_clones,83.9259915948,7.50472264397,11,18,1,norm,norm
chklic_vir.prob3,__do_global_dtors_aux,42.7050707954,8.45457148764,7,8,2,norm,norm
chklic_vir.prob3,frame_dummy,52.870806292,8.0274309682,9,12,1,norm,norm
chklic_vir.prob3,EXPIRE_TIME_i$nit,27.2273452066,3.55159191602,4,15,0,norm,norm
chklic_vir.prob3,main,358.51946693,7.37811219938,16,125,0,norm,norm
